"AAPL","AMZN","MSFT","KO","PEP","JPM","BAC","NKE","ORCL","IBM","PG","WMT","date"
0.0219996237205999,-0.0250139332033735,0.0645663969104004,0.0913978494623655,-0.031172070473235,0.0375705628491205,0.0662866233594062,0.017992565055762,0.100665557404326,0.023635950699846,0.037822112174192,-0.0465492459839908,1970-01-25
0.0556855248426229,-0.0421892254311901,0.0102301421180073,-0.0297536551724139,0.013727992572458,0.0588074870677922,0.012806166853164,0.0175284837861525,0.0476190476190474,0.0706733167889511,0.0120144575893963,0.0150800945349687,1970-01-26
0.0602831399956187,-0.146627057673529,-0.0405062929475588,0.0146222171152635,0.0981803680990421,0.0547698908400589,0.00564691873312073,0.0515360321561873,-0.0714285714285714,-0.0275118705780952,0.0141472098506688,0.106035342842538,1970-01-27
0.130435316998825,0.00627763340049436,-0.060309119475721,0.00680544435548436,0.0375721758161012,0.022671891760117,-0.0114745364129527,0.0630716723549489,-0.0675990675990675,-0.0482901968911917,0.0231196561677953,0.00218263931862595,1970-01-28
-0.0465976227963855,0.00739369240743293,0.0481347372643401,0.0053677932405567,0.0118849400885772,-0.10369494389285,-0.00605095055317595,-0.0760241428021061,-0.0625,-0.0399607813571768,0.0086766019961213,-0.0450661592405119,1970-01-29
0.0884405535049138,0.112385372127769,0.00382705716904153,0.0154241249752818,-0.020554284435519,-0.0202127138411017,0.0327991062939275,-0.0111188325225851,0.0133333333333334,0.00476350243310653,0.019188959258909,-0.022280701754386,1970-01-30
0.159657853220548,0.121649525773196,0.0888295463210065,-0.0169425128312566,0.00955596795120806,0.0523887079261671,0.0179237824593717,0.0646521433591003,0.0464912280701755,-0.00496663302705191,0.00983118159896135,-0.0579580118428135,1970-01-31
-0.00614640366977204,-0.2845588865971,-0.00245094546396873,-0.131141045958795,-0.0720118954711972,-0.0371420686097499,0.00460883940891432,-0.0401320132013202,-0.119027661357921,-0.0122518658592884,-0.0420646040055952,0.00971424761904771,1970-02-01
0.0664809523809524,-0.0200410853052972,-0.0417690768690768,0.0193798449612403,0,0.0602732354528135,0.0582284188159412,0.0357584926420027,-0.0513796384395813,-0.0273343057310209,0.0732502177085248,-0.00641388441478541,1970-02-02
0.123514199509574,0.0713162577691728,0.0128205499201666,-0.10422724222769,-0.0269999599999999,0.00378974210259009,-0.0366829257447754,0.0463417872792458,0.131394182547643,0.0123981104640898,-0.0330534566186627,0.0100627116029128,1970-02-03
0.352258082697191,-0.16470875759401,0.0115732007233273,0.015230961298377,0.0191161348770346,-0.0284420337276616,0.0336948749736961,0.0318527918781726,0.122340425531915,0.046769326959863,-0.0543237075817389,0.0135337779410944,1970-02-04
0.279580277846575,0.162613502413903,-0.0414730082757601,-0.0332021151008361,0.00665586903364779,-0.0246112966119842,0.0330430669112958,0.0412003443610871,0.00631911532385465,0.0500278328690809,0.0449394294646346,-0.0344954946029487,1970-02-05
-0.0395228015198925,0.116179460685484,-0.00335695648478018,0.0592723958650525,0.0458826086956523,0.0361220697943123,0.0155608817808515,0.0712260807937632,0.0769230769230769,0.0460526750011179,0.0299177636499626,0.0145985206569628,1970-02-06
0.194099347826087,-0.024158951813977,-0.0164669916342438,-0.00360225744476472,0.0287356316334171,-0.0430657802135751,-0.0131943599406529,-0.0447678906163855,0.00364431486880457,-0.0523433140121055,-0.0335875441689345,-0.00795149564558884,1970-02-07
0.166709965324056,-0.186025007264576,-0.0426179968562406,0.0315738234960798,0.00297951577319333,-0.020894801987956,0.00603845171529982,0.00369387048366621,-0.0595497458242557,-0.00899160798526255,-0.002630095810633,-0.0150763543863988,1970-02-08
-0.0711100805468178,-0.0258669698692437,-0.0393481717011128,-0.0264019158878505,-0.0154103599069744,-0.0533516020068838,-0.0546624628226169,-0.0418631397354802,-0.0362934362934362,-0.0129618165270723,-0.00169523450744025,-0.0290641342944364,1970-02-09
-0.134629136900147,-0.0557338488473885,0.0467521307405874,0.0424766039105642,0.0492174250276718,0.0257226604463965,0.0213152617376535,-0.0780218461169128,-0.0737179487179487,-0.164149709919557,0.0216981509433962,-0.0592696455942995,1970-02-10
0.102606674769273,0.0973423023070985,0.0197628466309425,0.0273942001562706,0.0111430447725205,0.00732595055925911,0.0284191601150277,0.0701731545371695,0.107266435986159,-0.0108666409086138,0.0184672200012108,0.00190922787249082,1970-02-11
-0.0741950704225351,-0.0681497644691503,-0.0372092650081111,-0.0645306267295259,-0.0414148255035488,-0.012027972027972,-0.0153281303972367,0.0535279805352797,0.0312499999999998,-0.0178690396610575,-0.0435177137436913,0.0205378149481263,1970-02-12
0.158652386997839,0.364460622544575,0.0309984299516908,0.0481436646706588,0.0111255145559057,-0.00509629105322751,-0.0440693478607904,-0.0323325635103926,0.0280303030303031,0.124797875665682,0.0545971753554502,0.0238588584261648,1970-02-13
0.0994137889663256,-0.0542635856361645,0.0691135466960739,0.00548450664920042,0.00586831112907227,-0.0355719987356858,-0.013073372159329,-0.0583532219570406,-0.0427413411938099,-0.0340282294994995,-0.00269640476907418,-0.0889564169789834,1970-02-14
0.143314148644539,0.0608898814779888,-0.0602629313463452,-0.0184091363636363,0.0339106849192594,0.00118031871290403,-0.0216128520012282,0.0351032822202511,-0.0454195535026943,-0.00496157262608887,0.0717375450612834,-0.0253558502080928,1970-02-15
0.0742399593866794,-0.120088258721595,-0.00116591527399923,-0.009492938619724,0.041791624789131,0.0792808429118774,0.0389549662211386,0.0290156709108715,0.0225806451612902,0.0206930438706927,-0.0583585109041123,0.0796440209949794,1970-02-16
0.177634933536466,0.215755087412065,0.0770427596481416,-0.00210378691462298,0.00203112721627874,0.0445112245906942,0.0491540215293087,0.0148720999405116,-0.00630914826498419,0.085735286482729,0.0214323442960407,0.0264214748167095,1970-02-17
0.0600118428197511,-0.0270325428607624,-0.0552745664739884,-0.0557506702155387,-0.00202701010089512,0.0376470326797387,0.00566578787678762,0.0174677608440799,-0.0309523809523808,-0.075365633850042,0.0120650815188859,-0.0362438625155712,1970-02-18
0.0503547224926972,-0.0494167953587785,0.0764818355640535,0.0265442804989193,-0.032159816108334,0.00151174103078211,-0.0416035084895555,-0.0672888581633829,0.0294840294840295,-0.0109488325163807,0.023324101186522,-0.0147435473235801,1970-02-19
-0.0929678043574652,-0.164658656849621,-0.0454706571936057,0.0142580950092754,0.0337530779993005,0.0349685283018868,0.0366266787248475,0.0720197652872143,-0.0119331742243437,-0.0130381914008048,0.0118183353030559,-0.0162654518268174,1970-02-20
-0.0842459020515139,-0.0243055562047425,0.0126534420300171,-0.00238274946949013,-0.0223312464501566,0.0121536220747114,-0.00676111261771495,-0.0193592993777368,0.102254428341385,0.027791663205176,-0.0383780911062906,0.0414462292450126,1970-02-21
0.122289620535714,-0.0361346848106947,-0.112458622288079,0.00214955825887553,0.00778683149702664,0.089817533376982,0.0961791151475822,-0.0383078730904817,0.0657414170927684,-0.00157639139594523,0.0100641677934381,-0.0467824493318184,1970-02-22
-0.150873806586603,-0.0170405571440092,-0.062111801242236,0.0493326501429934,0.038118079048143,-0.0603790643371734,-0.0304486390404102,-0.0186950146627566,-0.0253598355037696,-0.0296331566496554,-0.0680295321771094,0.0759494131900826,1970-02-23
-0.0418269052280528,0.117596038208725,0.028697527593819,-0.0229388609102366,-0.00694670868254577,-0.0150093577628837,-0.00619842949593274,0.00859170713485247,0.0189873417721518,-0.0385482092979172,0.0248847557603686,-0.00577921556699246,1970-02-24
0.186659567662324,-0.304808712512927,0.0326180271509884,0.0344026034402602,0.0556295793532715,0.0861904523809525,0.0713097950648562,-0.0246913580246914,0.0331262939958592,0.00768034366050507,0.0107914212514899,-0.0761884607095064,1970-02-25
-0.00161856981835939,0.146522913593266,0.0681630119768499,0.00696633707865169,0.0299778789842557,0.000876830356791425,-0.0011643314799985,0.0222784810126584,0.0460921843687374,0.045988849193187,0.10142350353339,0.00494384269662929,1970-02-26
0.134561564252934,0.0418423289004217,0.0642022932217008,-0.00290118264221451,-0.000306326597829809,0.0284712877792379,0.0408004460695464,0.08494304110946,0.132822477650064,0.0119797577870848,0.0012923747563045,0.102862229363546,1970-02-27
0.0532605604928482,0.185865541278504,0.0497257404021938,0.0456580572963294,-0.027888491330417,0.0102214652943242,0.00560013067015119,0.0486190367496004,0.0411498872604286,0.126800094537464,0.022749257825105,-0.000811050283860526,1970-02-28
0.130488445121959,0.0590706222105539,0.0226402655047115,0.00235445195400463,-0.0231714694699159,-0.0244519398071658,-0.000371282724545785,0.0769481932956031,0.0314022756579466,-0.0044406367499048,-0.00946518393224782,-0.0645292423808693,1970-03-01
-0.0744054314988997,-0.0218146008924145,0.0170299721720037,0.0303223988758319,0.00935933501114516,0.043647364815198,-0.00854222872951627,0.000808489135927237,-0.100262472454723,0.0568973467558169,0.0235705681864857,0.00173540137680694,1970-03-02
0.0104903465346535,-0.0453624187876944,0.0334896170967978,-0.00766835233160623,0.0430055802239102,0.0544513675869849,-0.0151713245021788,-0.00222154902554783,0.00116691955466286,0.0205867211407778,0.00933570916457316,0.0326981160675617,1970-03-03
-0.0130642713978273,0.0390231239194652,-0.08716788440804,-0.025062697365802,-0.0320355006755212,-0.0302376006283133,-0.0332826156986453,0.0572816516546908,-0.0425407925407926,-0.0626323739257211,-0.0212733302941268,0.0130006712728177,1970-03-04
0.0980971268396511,0.0166071031325268,-0.0106495917642884,0.0282776349614395,0.0064924621855118,-0.0204494436211672,0.0037379105355928,0.0171341054848282,0.103469202678028,0.0142027111210949,-0.00519770026153099,-0.0281515208414092,1970-03-05
0.0741578094301776,0.541342057267101,0.0742734096062645,0.087291625,0.0398048294555564,0.0768912137889373,-0.002351979615837,0.0137398833051006,0.0369553247079604,0.0843411503428571,0.0196327105763141,0.0206602125524982,1970-03-06
0.214328635126968,0.127343824316197,0.0250500993637242,0.0153286842432911,0.0338932688087921,-0.00518226507417519,-0.00373286822267704,0.0536576308949128,0.0308510654708014,0.0429507782306113,-0.0131988039379254,-0.00667779660591805,1970-03-07
0.00701380482724479,-0.0105582153682126,-0.0397524262055253,-0.0128326094420604,-0.0509293706738073,-0.065213213767578,-0.0358903576393287,0.0271365638766519,0.0170278646557205,-0.0126641465790647,-0.0371361138809774,0.0107143491896784,1970-03-08
0.0796459918117667,0.148077713896932,-0.0162877168743712,-0.00382339882151028,0.0118736318233965,-0.091640926901116,-0.0300675195350281,-0.0315663063990392,-0.0299339436800581,0.051306432304038,0.0109495344165638,-0.0448971098545601,1970-03-09
0.0510018750076038,0.0174433789477542,-0.00896860986547077,0.0320475532527347,0.0367265451054613,0.0115883213627959,0.0687474090572504,-0.00194862710363153,0.0606694528938572,0.0545865331299318,0.0557710466251042,-0.0504896615780269,1970-03-10
0.108246644645581,0.165686363875041,0.0254089453532893,0.0686129441655985,0.0768778932364822,0.0292003593890386,-0.00808997632202046,0.0411785587504436,0.0675541879904247,0.00951239164431583,0.0770172738330204,0.000458423092862148,1970-03-11
0.237701150222178,-0.0429414912948687,0.249490911388015,0.0746475700488056,0.0062789924575759,0.0257529463116544,-0.0395862542271734,0.129560245482441,0.0240184757505775,-0.0142614597386725,-0.0116576492270485,0.0357387612490832,1970-03-12
-0.0406948938214783,0.0158159951583623,-0.087204643107725,0.00550518152542678,0.0469343319732187,-0.0293617234042554,-0.0445318567632944,-0.00920621737360583,-0.0897609382047814,-0.0942129066255707,0.0644419331606128,0.0595001782680862,1970-03-13
0.0870375959767711,0.0229682094295101,0.0595238130668936,-0.0117552338729543,-0.0165845814977974,-0.0431827497409634,-0.1055712745378,-0.0214775932977913,0.118929633300297,0.0277619129111997,-0.00783786486486482,-0.00772448819521976,1970-03-14
-0.316639715770589,-0.161269453381579,-0.0842696676555993,-0.0386181860393738,-0.103425544046758,0.0859106489846209,0.0700437261291189,-0.0452988197570873,-0.089902612931798,-0.00915815928137209,-0.108962138626046,0.0675363574066139,1970-03-15
-0.0763888439983094,-0.170270225364359,-0.165644089916815,-0.00915254237288132,0.0221894920416092,-0.142405057282487,-0.0998867451919935,-0.0184249143975216,-0.0851581549955307,0.0630193253382567,0.0116172733603568,-0.0226646029694676,1970-03-16
0.147816285116669,0.105940777013483,0.043382277816828,0.0412247348614438,0.0379528331786323,0.0565805384216218,-0.0460493685933886,0.129568106312292,0.040425534065188,0.0112418583238902,0.058779087337564,0.0623109497882637,1970-03-17
0.212195121951219,0.102804960611292,0.0049330868545836,-0.0328569092445181,-0.0508309993420082,0.109429590001639,-0.00975993141651277,-0.017647,0.0659509747418698,0.0482890224794947,-0.043099714571143,0.100607441154138,1970-03-18
0.0850818913480884,0.0380262764094979,-0.00701262272089764,-0.0273483956972446,-0.00335613604780582,-0.097586606607068,-0.0940331088430177,0.0235029926046111,0.0954436450839329,0.0723280548217413,-0.0149142424348586,-0.00413932390479477,1970-03-19
-0.112900638752335,-0.101568251596364,-0.0286016949152542,-0.0922109358089744,-0.068960509416083,-0.202093,-0.29814753296957,-0.128126422224577,-0.0805604203152365,-0.0842153642085107,-0.07933386467825,-0.0266713014661828,1970-03-20
-0.0507046822742476,0.0410472373913204,-0.0650672846237732,-0.00923432089265097,0.046705425381349,0.184202850941333,0.378299146279885,-0.015601409159537,0.0252381428571429,0.0797266858999972,0.076796611136382,0.0430604618672517,1970-03-21
0.0665617393363076,0.0585538673593851,0.0610420708025687,0.0110679611650486,0.02884622983312,-0.0526704146524634,-0.0534955286628859,0.0328902522154055,0.018578680047437,-0.0488357544420436,0.0655160935163672,0.00767657809069555,1970-03-22
-0.329558172528016,-0.0996163370774987,-0.02198607467988,0.0155560207413097,0.0407417330282536,0.213302119339978,0.123956362362118,0.103778254413463,-0.0738714546283629,-0.0391851136321749,-0.00114655300902478,0.0138818181818183,1970-03-23
-0.0534049001108139,-0.213304007330841,-0.163357093916932,-0.166792731966992,-0.20008418128599,-0.116702374374681,-0.309428571428571,-0.138565022421525,-0.0994583013027229,-0.205112843750965,-0.0738987064457252,-0.0681248633849535,1970-03-24
-0.1386746258946,-0.254018177707261,-0.0944917599641736,0.0637765744994747,-0.00543759008726863,-0.232484848484849,-0.327678940835747,-0.0760020822488288,-0.120284356463403,-0.122297546280547,-0.00294395719020835,0.00125425548729163,1970-03-25
-0.0789899453649492,0.200936716605697,-0.038575570651611,-0.0341369333960714,-0.0340388177418197,-0.00410609602021483,-0.133538461538461,-0.0422535211267606,0.101926662523306,0.0313726233179565,-0.0393162094581573,0.00322118820291362,1970-03-26
0.0560046755243664,0.147035903803352,-0.120370415618806,-0.0563286503203004,-0.08289209421216,-0.190929299367926,-0.532670454545455,-0.112745098039216,-0.0507614213197971,0.0889971202948137,-0.11840828210935,-0.159472027123225,1970-03-27
-0.00909790323084225,0.101496106766406,-0.0555555555555557,-0.0437734998233381,-0.0416086203464064,-0.104272834182673,-0.399696048632219,-0.0822099447513812,-0.0766488413547237,0.00414617557782493,-0.116146825688073,0.0449915756577159,1970-03-28
0.177023807993559,0.133508270820987,0.137461362229102,0.0758874455758849,0.0693809943785,0.163238512035011,0.726582278481013,0.129063327714905,0.162805662805663,0.0528088672477329,-0.0224205531418123,0.0580827758699116,1970-03-29
0.197012907182145,0.0964051580499683,0.102885078775989,-0.0204778156996588,-0.0334110722610721,0.241534988713318,0.309384164222874,0.119001919385797,0.0702822357498616,0.0652286104368727,0.0499044170736886,-0.0326294830184062,1970-03-30
0.0793133446604679,-0.0314207537787167,0.0310957058242842,0.141927990708479,0.0460209222677219,0.118181878787879,0.262038073908175,0.0872879740804269,0.0129265770423992,0.0297451800188469,0.0505663440648532,-0.0130952375755858,1970-03-31
0.048744607871132,0.0727017072112248,0.137865061649835,-0.0237997965825875,0.055907782053944,-0.0756097790997411,0.171251109139308,-0.0923751095530236,0.093415007656968,-0.017500950484578,-0.0161725263028981,-0.026135965977645,1970-04-01
0.147160021433967,0.0251015766147944,-0.0105174589819099,0.0385496545718003,0.0325691599812437,0.133098823421319,0.120454545454545,0.0938586326767092,0.0331465452847806,0.12938136620152,0.0863013732407583,0.0297275398374801,1970-04-02
0.0294999933380256,-0.053288245025927,0.0480442176870748,-0.0214686998394864,-0.00140972687224672,0.124450109989645,0.189317106152806,-0.022069209039548,-0.0112968825710295,0.00101757822437043,-0.0252206278227574,0.0198475938282359,1970-04-03
0.101896375285211,0.14989529129461,0.0434076673427992,0.101086733647734,0.0351156179677294,0.00828350226147023,-0.0380898237635019,0.168080808810255,-0.0475319491559393,0.0132147222393548,0.0704120667083337,-0.0349911349516637,1970-04-04
0.0169949126031008,0.27260065046486,0.0781493420742356,-0.00726253258845444,0.0322195533583363,-0.0467822911912368,-0.138297872340426,-0.038948935947384,0.0124760076775432,0.00836050490460249,0.00138125004769507,0.0120187410877979,1970-04-05
0.0605304655590353,0.143927331772197,0.0605842048323115,0.072969383869091,0.0275805454596292,0.0172372994972467,0.0871056241426611,0.0435831457060147,0.0464454976303317,0.0475913850626699,0.0749999655172413,0.0980273550724637,1970-04-06
0.0541243817836683,-0.0102273560377497,0.0363821829309758,-0.00349650349650354,-0.0228222754287645,-0.0192987517392914,-0.0498422712933754,0.0181846201263676,0.110960190217391,0.036011049244338,-0.0275861596659553,-0.0201649499571943,1970-04-07
-0.0885967865173749,-0.067722269767402,-0.0754593175853019,-0.0482456140350878,-0.0194078950560509,-0.0655147379656702,0.00796812749003983,-0.0351142727410322,-0.0599266995545576,-0.0650114239119063,0.0151739730302825,-0.000374200180089823,1970-04-08
0.0653962039706539,-0.0558966731234615,0.017388218594748,-0.0282027281105991,0.0478027851023615,0.0778120718493085,0.0974967061923584,0.060392156862745,0.0689506101019344,0.0389738135384738,0.0281072303510517,0.0119782893505522,1970-04-09
0.148470406577468,0.146706095494829,0.021625427275898,0.0432473048843967,0.0590683998868513,0.0662377634920712,0.0714285714285714,0.0872781065088759,0.0430019878296146,0.00857184622296803,-0.000158012012610675,0.0282966154984279,1970-04-10
0.111021276126754,0.00979599293522893,0.0426766800042102,-0.0281818181818181,-0.0142080251385717,-0.0484915754189944,-0.00112044817927193,0.0327891700680272,0.00622333746492942,0.00584795321637421,-0.0175438596491229,-0.0352517818435892,1970-04-11
-0.0161247187660503,-0.0849015790706823,-0.155206347242752,-0.0383535640785782,-0.0357252677748348,-0.070455609654504,-0.117218171620864,-0.0465025400341171,-0.127560915053695,-0.0289922325581395,-0.0172136422136421,-0.0574197997281842,1970-04-12
-0.0208268523566847,-0.129124797777178,-0.108139500315484,-0.0249028005874397,-0.0308474802170056,-0.0750379194018232,-0.0870393900889455,-0.0667310343592725,-0.0491803721754541,-0.014210434069768,-0.0181699132427567,-0.0492484365259407,1970-04-13
0.0227408017475259,0.0789858762770295,0.121686179921773,0.0995610973488066,0.0649713360956303,0.100245777103366,-0.0229645093945721,0.0901553758605256,0.101584347697314,0.039844435377929,0.0196732244081361,0.0649053255668817,1970-04-14
-0.0550048163265306,0.0588684626250611,-0.0906625374142789,0.0139720921792779,-0.0112464020184007,-0.097318721383285,-0.112535612535612,-0.0494296577946768,-0.0761420928994117,-0.0410435922606039,-0.0243623610202747,-0.0205118191152923,1970-04-15
0.167215047966411,0.25819110377007,0.0434597802922785,0.0472440570062973,0.0352134933000934,0.0467546741816647,0.0513643659711074,0.144857142857143,0.229395604395604,0.0894177070433941,0.00502770253151352,0.0674112697928055,1970-04-16
0.0607225041286432,0.0520183248697099,0.0890159248672928,0.0478468899521531,-0.0171583227827116,-0.0112979503074632,-0.125954198473282,0.0162216620913402,0.0942271508379888,0.0705233865403563,0.0600299973314991,0.0121449551569506,1970-04-17
0.0337896403954094,0.0615505552635853,-0.0528683914510686,0.0301695694716242,-0.0102604283188165,-0.00611211782853793,-0.0436681222707423,0.0575883075840713,-0.0793056528014178,-0.014902499377333,-0.0393267264432908,-0.00147679532866141,1970-04-18
0.0366704378701814,0.0262258047739727,0.104908946951702,0.0411587475434145,0.0108309613568447,0.13422448480083,0.218264840182649,-0.00824330701234455,0.157116456825008,0.037466334919664,0.053381398395284,-0.00295803290811614,1970-04-19
0.0519592642378792,-0.0575555611111112,-0.00644930132568966,-0.0443971138450427,-0.0156131022313454,0.0594059669686924,0.0292353823088456,-0.0344181222196208,0.0233226844512038,0.103843046601358,-0.0186538312248147,0.0396810680511774,1970-04-20
0.0409348379248915,0.0215161166087958,-0.0414713306887848,0.0170246624351524,-0.0138392167264566,0.0389408108353539,0.0407865986890021,0.0794131387287518,0.0271621301018463,-0.000740709876543177,-0.00126725801889338,-0.072944533618691,1970-04-21
-0.0133065200497549,0.039471477155637,-0.0447705417607223,0.0378597946764641,0.0156103126966356,-0.0126365605619311,-0.0671798460461861,-0.149724856789846,0.0161093607228351,0.00735113641737284,-0.0229976371609458,0.0013466525586765,1970-04-22
0.00464830840668418,0.0870482016585743,0.0208744001919812,0.0168827866676386,0.0695543350688195,-0.0101951631321112,-0.0787696924231058,0.0874505198124449,0.0756804965599762,0.046053809269782,0.0535714952458277,0.0562920471910096,1970-04-23
-0.00656898028072372,0.00449417296863452,-0.035108024691358,-0.00963536910761931,0.0323705041714399,-0.0523777985453037,-0.0431596091205211,0.0258745869776482,-0.0483870425024205,-0.0096729334075164,0.0323574412216505,0.00436524190614773,1970-04-24
-0.0349595700333984,0.0396563268121783,0.0395841663334666,0.00718458336131089,-0.00970195403394447,-0.0531915562816115,-0.0672340425531914,0.0654826318760275,-0.0382817347083072,0.0155094424232884,-0.0511940298507463,-0.0376675473077228,1970-04-25
0.163285324933083,0.0881705636419736,0.0538461538461539,0.0106999851389507,-0.0907283685929292,-0.0119686861741252,-0.114051094890511,0.00188926419696545,-0.0707991491947736,0.0600408208678376,-0.0327198049394369,-0.00809183304651551,1970-04-26
-0.0144693201079559,-0.0327611354887446,-0.0291970802919707,0.0358769876230851,0.00608992807479813,-0.0714462281471885,-0.15859938208033,-0.0388241819190238,-0.0820797907128842,-0.0546604436185723,0.0356155135594238,0.00910643158995317,1970-04-27
-0.00912095442285821,0.00464619253163945,-0.0642857518796993,-0.041021975359658,-0.039267390966941,-0.198083061818875,-0.250917992656059,-0.0131563300634738,0.0238688991806197,0.0172182591537837,-0.00785175879396982,-0.0242526231293969,1970-04-28
0.0615231388534976,-0.0125792029335282,0.0699075962196705,0.0112492898534426,0.0169628265924773,0.15405036009129,0.116013071895425,0.126768746262718,0.140222686151705,0.0558129483562919,0.0128205444761,0.0928708827410065,1970-04-29
